id,display_name,works_count,h_index,country_code,works_api_url
A5090423728,Jessica R. Marden,42,15,US,https://api.openalex.org/works?filter=author.id:A5090423728
A5100360346,Qi Zhang,33,14,CN,https://api.openalex.org/works?filter=author.id:A5100360346
A5064858077,Crystal R. Smit,31,11,NL,https://api.openalex.org/works?filter=author.id:A5064858077
A5000229744,Eric Fernandes de Mello Araújo,29,5,BR,https://api.openalex.org/works?filter=author.id:A5000229744
A5014657100,Zeying Qin,29,13,CN,https://api.openalex.org/works?filter=author.id:A5014657100
A5033311412,Amy Wax,26,8,US,https://api.openalex.org/works?filter=author.id:A5033311412
A5014850692,Pooja Loftus,23,14,US,https://api.openalex.org/works?filter=author.id:A5014850692
A5057930089,Laura Buijs,23,9,NL,https://api.openalex.org/works?filter=author.id:A5057930089
A5090735746,Saul Toscano-Palmerin,15,5,US,https://api.openalex.org/works?filter=author.id:A5090735746
A5020657269,Eric Hans Lee,9,4,US,https://api.openalex.org/works?filter=author.id:A5020657269
A5109095102,Tuc T. Nguyen,9,7,US,https://api.openalex.org/works?filter=author.id:A5109095102
A5037975948,H. Eugene Stanley,2065,188,US,https://api.openalex.org/works?filter=author.id:A5037975948
A5028396638,Joseph Loscalzo,984,137,US,https://api.openalex.org/works?filter=author.id:A5028396638
A5068353454,Francesco Bullo,704,77,US,https://api.openalex.org/works?filter=author.id:A5068353454
A5021122269,Feixiong Cheng,423,83,US,https://api.openalex.org/works?filter=author.id:A5021122269
A5034304352,Hui Huang,417,43,CN,https://api.openalex.org/works?filter=author.id:A5034304352
A5076016483,Jue Lin,290,66,US,https://api.openalex.org/works?filter=author.id:A5076016483
A5086332189,Лей Ши,209,29,CN,https://api.openalex.org/works?filter=author.id:A5086332189
A5060547298,Aric A. Prather,191,47,US,https://api.openalex.org/works?filter=author.id:A5060547298
A5051942308,Boris Podobnik,185,36,HR,https://api.openalex.org/works?filter=author.id:A5051942308
A5100451662,Yuqi Wang,185,31,CN,https://api.openalex.org/works?filter=author.id:A5100451662
A5020551548,Noah E. Friedkin,146,41,US,https://api.openalex.org/works?filter=author.id:A5020551548
A5068733979,Changyi Liu,131,21,CN,https://api.openalex.org/works?filter=author.id:A5068733979
A5084438761,Marko Jusup,100,27,JP,https://api.openalex.org/works?filter=author.id:A5084438761
A5101902634,Yueyang Hu,82,20,CN,https://api.openalex.org/works?filter=author.id:A5101902634
A5062926987,Zhang Ke-fang,62,10,CN,https://api.openalex.org/works?filter=author.id:A5062926987
A5100615711,Tan Zhang,52,11,CN,https://api.openalex.org/works?filter=author.id:A5100615711
A5101519479,Ruilin Cao,48,19,CN,https://api.openalex.org/works?filter=author.id:A5101519479
A5075509540,Ekaterina Protsenko,30,11,US,https://api.openalex.org/works?filter=author.id:A5075509540
A5028977873,Zhen Wang,20,5,CN,https://api.openalex.org/works?filter=author.id:A5028977873
A5020025569,Omid Askarisichani,14,5,US,https://api.openalex.org/works?filter=author.id:A5020025569
A5101739115,Jinshi Chen,12,5,CN,https://api.openalex.org/works?filter=author.id:A5101739115
A5020897731,Yongjuan Ma,10,5,CN,https://api.openalex.org/works?filter=author.id:A5020897731
A5028650315,Ivan Romić,9,4,JP,https://api.openalex.org/works?filter=author.id:A5028650315
A5048628348,Dongyang Huo,9,5,CN,https://api.openalex.org/works?filter=author.id:A5048628348
A5045303930,Brent A. Coull,1046,98,US,https://api.openalex.org/works?filter=author.id:A5045303930
A5060687985,Tom Goldstein,454,52,US,https://api.openalex.org/works?filter=author.id:A5060687985
A5063237742,Zhi-jiang Jin,221,31,CN,https://api.openalex.org/works?filter=author.id:A5063237742
A5066564672,Micah Goldblum,145,21,US,https://api.openalex.org/works?filter=author.id:A5066564672
A5022698469,Heetae Kim,124,21,KR,https://api.openalex.org/works?filter=author.id:A5022698469
A5035383258,Kevin Young,111,22,US,https://api.openalex.org/works?filter=author.id:A5035383258
A5030685996,Christian Steglich,103,41,NL,https://api.openalex.org/works?filter=author.id:A5030685996
A5077652159,Paul Juneau,90,23,US,https://api.openalex.org/works?filter=author.id:A5077652159
A5033359034,Jiayi Wu,69,16,CN,https://api.openalex.org/works?filter=author.id:A5033359034
A5103142621,Ruihua Yin,42,21,CN,https://api.openalex.org/works?filter=author.id:A5103142621
A5101448217,Chang Qiu,37,9,US,https://api.openalex.org/works?filter=author.id:A5101448217
A5044404041,Fabio Fonti,31,9,FR,https://api.openalex.org/works?filter=author.id:A5044404041
A5015044935,Manli Shu,30,8,US,https://api.openalex.org/works?filter=author.id:A5015044935
A5063334369,Steven Reich,29,8,US,https://api.openalex.org/works?filter=author.id:A5063334369
A5003475239,Andreas Grönlund,26,13,SE,https://api.openalex.org/works?filter=author.id:A5003475239
A5057802773,Hamid Kazemi,26,10,IR,https://api.openalex.org/works?filter=author.id:A5057802773
A5001523654,Amin Ghiasi,22,10,US,https://api.openalex.org/works?filter=author.id:A5001523654
A5085226797,Elise Bragard,19,9,US,https://api.openalex.org/works?filter=author.id:A5085226797
A5023538758,Robert Whitbred,17,7,US,https://api.openalex.org/works?filter=author.id:A5023538758
A5083662221,Eitan Borgnia,16,6,US,https://api.openalex.org/works?filter=author.id:A5083662221
A5040405363,Meikuan Huang,9,5,US,https://api.openalex.org/works?filter=author.id:A5040405363
A5051904672,Sophia Sullivan,9,4,US,https://api.openalex.org/works?filter=author.id:A5051904672
A5108366553,P. C. Glick,6,5,US,https://api.openalex.org/works?filter=author.id:A5108366553
A5052607806,Krishnendu Chatterjee,771,56,AT,https://api.openalex.org/works?filter=author.id:A5052607806
A5102002138,Peng Yin,447,60,CN,https://api.openalex.org/works?filter=author.id:A5102002138
A5065215114,Martin Fishbein,251,86,US,https://api.openalex.org/works?filter=author.id:A5065215114
A5060032812,Michael Hennessy,175,38,IE,https://api.openalex.org/works?filter=author.id:A5060032812
A5013145810,Jean‐Philippe Cointet,169,20,FR,https://api.openalex.org/works?filter=author.id:A5013145810
A5072812323,Nick S. Bennett,114,23,AU,https://api.openalex.org/works?filter=author.id:A5072812323
A5074957399,Christian Hilbe,87,28,DE,https://api.openalex.org/works?filter=author.id:A5074957399
A5064971311,Seth Goldman,34,10,US,https://api.openalex.org/works?filter=author.id:A5064971311
A5100438102,Zhihui Wang,34,12,CN,https://api.openalex.org/works?filter=author.id:A5100438102
A5102865913,Shige Qi,33,9,CN,https://api.openalex.org/works?filter=author.id:A5102865913
A5030104803,Julian Kates‐Harbeck,32,10,US,https://api.openalex.org/works?filter=author.id:A5030104803
A5101652546,Tao Sun,28,8,CN,https://api.openalex.org/works?filter=author.id:A5101652546
A5077099411,Yuying Sun,27,11,CN,https://api.openalex.org/works?filter=author.id:A5077099411
A5054037666,Tuugi Chuluun,22,8,US,https://api.openalex.org/works?filter=author.id:A5054037666
A5029014646,Daniel W. Barrett,21,11,US,https://api.openalex.org/works?filter=author.id:A5029014646
A5040807502,Anthony Vashevko,12,3,SG,https://api.openalex.org/works?filter=author.id:A5040807502
A5013891163,Sharaf Mohamed,10,6,BH,https://api.openalex.org/works?filter=author.id:A5013891163
A5019185638,Vani R. Henderson,9,8,US,https://api.openalex.org/works?filter=author.id:A5019185638
A5028332454,Jacob Li,8,4,US,https://api.openalex.org/works?filter=author.id:A5028332454
A5072659014,Hang Xiao,279,41,CN,https://api.openalex.org/works?filter=author.id:A5072659014
A5026565197,Carlos Múñiz,247,20,MX,https://api.openalex.org/works?filter=author.id:A5026565197
A5021985785,Bradley T. Ewing,224,39,US,https://api.openalex.org/works?filter=author.id:A5021985785
A5070850690,Linda K. Nozick,221,34,US,https://api.openalex.org/works?filter=author.id:A5070850690
A5101551930,Jinsheng Chen,211,38,CN,https://api.openalex.org/works?filter=author.id:A5101551930
A5082579613,Rachel A. Davidson,164,33,US,https://api.openalex.org/works?filter=author.id:A5082579613
A5081071171,Theresa L. Osypuk,143,36,US,https://api.openalex.org/works?filter=author.id:A5081071171
A5100436555,Yu-Ting Chen,113,13,CA,https://api.openalex.org/works?filter=author.id:A5100436555
A5009215032,Mark Heller,110,22,US,https://api.openalex.org/works?filter=author.id:A5009215032
A5043913794,Hernando Rojas,105,32,US,https://api.openalex.org/works?filter=author.id:A5043913794
A5015710623,James Kendra,85,20,US,https://api.openalex.org/works?filter=author.id:A5015710623
A5101590999,Lei Tong,78,20,CN,https://api.openalex.org/works?filter=author.id:A5101590999
A5101259226,Zhongwen Huang,73,14,CN,https://api.openalex.org/works?filter=author.id:A5101259226
A5004566032,Emőke-Ágnes Horvát,67,13,US,https://api.openalex.org/works?filter=author.id:A5004566032
A5103010962,Nicole M. Schmidt,64,19,US,https://api.openalex.org/works?filter=author.id:A5103010962
A5078982863,Ririn Diar Astanti,52,7,ID,https://api.openalex.org/works?filter=author.id:A5078982863
A5035634006,Válter Martins,51,10,US,https://api.openalex.org/works?filter=author.id:A5035634006
A5100700892,Huiling Zhang,48,18,CN,https://api.openalex.org/works?filter=author.id:A5100700892
A5100369414,Jingjing Zhang,44,18,CN,https://api.openalex.org/works?filter=author.id:A5100369414
A5051269080,Quynh C. Nguyen,31,14,US,https://api.openalex.org/works?filter=author.id:A5051269080
A5080633143,Kolina Koltai,28,13,US,https://api.openalex.org/works?filter=author.id:A5080633143
A5028159300,Maggie Leόn-Corwin,21,6,US,https://api.openalex.org/works?filter=author.id:A5028159300
A5008677243,Jayaram Uparna,18,5,IN,https://api.openalex.org/works?filter=author.id:A5008677243
A5014744423,David Coppini,9,4,US,https://api.openalex.org/works?filter=author.id:A5014744423
A5026132127,Alexia Stock,5,3,US,https://api.openalex.org/works?filter=author.id:A5026132127
A5100344439,Wei Chen,409,56,US,https://api.openalex.org/works?filter=author.id:A5100344439
A5054164624,Shripad Tuljapurkar,380,58,US,https://api.openalex.org/works?filter=author.id:A5054164624
A5100341859,Xun Li,261,42,CN,https://api.openalex.org/works?filter=author.id:A5100341859
A5054501621,Johan Giesecke,238,40,SE,https://api.openalex.org/works?filter=author.id:A5054501621
A5078310289,Francesco Masulli,223,24,IT,https://api.openalex.org/works?filter=author.id:A5078310289
A5089738714,Rosa Lombardi,213,27,IT,https://api.openalex.org/works?filter=author.id:A5089738714
A5006526357,Christopher Thompson,200,46,US,https://api.openalex.org/works?filter=author.id:A5006526357
A5042789365,Stefano Rovetta,185,23,IT,https://api.openalex.org/works?filter=author.id:A5042789365
A5010806818,Yan Fu,179,20,CN,https://api.openalex.org/works?filter=author.id:A5010806818
A5101526188,Zhongxiang Ding,169,24,CN,https://api.openalex.org/works?filter=author.id:A5101526188
A5088640284,Carol C. Horvitz,144,41,US,https://api.openalex.org/works?filter=author.id:A5088640284
A5072715409,Manuela Barreto,138,38,GB,https://api.openalex.org/works?filter=author.id:A5072715409
A5051661919,Zhenghui Sha,120,16,US,https://api.openalex.org/works?filter=author.id:A5051661919
A5035804681,Tyler A. Scott,109,22,US,https://api.openalex.org/works?filter=author.id:A5035804681
A5018639039,Jordi Duch,65,19,ES,https://api.openalex.org/works?filter=author.id:A5018639039
A5101406126,Mingxian Wang,61,12,US,https://api.openalex.org/works?filter=author.id:A5101406126
A5017065451,Verónica C. Ramenzoni,55,15,AR,https://api.openalex.org/works?filter=author.id:A5017065451
A5078671864,Huiyuan Huang,46,19,CN,https://api.openalex.org/works?filter=author.id:A5078671864
A5077985473,Hassan Mahmoud,29,5,GB,https://api.openalex.org/works?filter=author.id:A5077985473
A5089626427,Dewang Mao,28,12,CN,https://api.openalex.org/works?filter=author.id:A5089626427
A5081915112,Jianhua Yuan,15,7,CN,https://api.openalex.org/works?filter=author.id:A5081915112
A5027879027,Wenbin Jia,13,6,CN,https://api.openalex.org/works?filter=author.id:A5027879027
A5010758483,Jiang Chen He,6,3,CA,https://api.openalex.org/works?filter=author.id:A5010758483
A5055275584,Ronald E. Rice,328,74,US,https://api.openalex.org/works?filter=author.id:A5055275584
A5100740128,Jing Wang,309,27,CN,https://api.openalex.org/works?filter=author.id:A5100740128
A5082767919,Mohit Iyyer,172,35,US,https://api.openalex.org/works?filter=author.id:A5082767919
A5100735652,Pin Wang,161,17,CN,https://api.openalex.org/works?filter=author.id:A5100735652
A5065947577,Zijia Wang,111,18,CN,https://api.openalex.org/works?filter=author.id:A5065947577
A5038343581,Jessica Mesmer‐Magnus,76,22,US,https://api.openalex.org/works?filter=author.id:A5038343581
A5056981393,Lionel Tabourier,59,10,FR,https://api.openalex.org/works?filter=author.id:A5056981393
A5068997994,Robin Lamarche-Perrin,55,7,,https://api.openalex.org/works?filter=author.id:A5068997994
A5010019630,Fabien Tarissan,45,10,FR,https://api.openalex.org/works?filter=author.id:A5010019630
A5103148486,Nishith Pathak,43,10,IN,https://api.openalex.org/works?filter=author.id:A5103148486
A5016707908,Raphaël Fournier-S’niehotta,38,4,FR,https://api.openalex.org/works?filter=author.id:A5016707908
A5101894007,Mengxi Li,32,10,CN,https://api.openalex.org/works?filter=author.id:A5101894007
A5006826872,Chen Xue-mei,24,3,CN,https://api.openalex.org/works?filter=author.id:A5006826872
A5062612448,Jack Merullo,22,4,US,https://api.openalex.org/works?filter=author.id:A5062612448
A5027149527,Lindsay Larson,20,7,US,https://api.openalex.org/works?filter=author.id:A5027149527
A5022356762,Camilla Calmasini,17,5,US,https://api.openalex.org/works?filter=author.id:A5022356762
A5088386242,Alvin Grissom,17,6,US,https://api.openalex.org/works?filter=author.id:A5088386242
A5018092939,Carlo Alberto Bentivoglio,10,3,IT,https://api.openalex.org/works?filter=author.id:A5018092939
A5006691852,Diego Bonura,9,4,IT,https://api.openalex.org/works?filter=author.id:A5006691852
A5030978619,Rémy Poulain,8,3,FR,https://api.openalex.org/works?filter=author.id:A5030978619
A5021043992,Ashley A. Niler,6,4,US,https://api.openalex.org/works?filter=author.id:A5021043992
A5101134995,Yangjiaxin Ou,5,3,CN,https://api.openalex.org/works?filter=author.id:A5101134995
A5072973405,Gian Paolo Rossi,873,71,IT,https://api.openalex.org/works?filter=author.id:A5072973405
A5042326103,Ramesh Govindan,489,91,US,https://api.openalex.org/works?filter=author.id:A5042326103
A5009871877,Thomas Kneib,462,50,DE,https://api.openalex.org/works?filter=author.id:A5009871877
A5019467370,Robert A. Hiatt,333,72,US,https://api.openalex.org/works?filter=author.id:A5019467370
A5046719770,Sung‐Min Lee,286,33,KR,https://api.openalex.org/works?filter=author.id:A5046719770
A5074539440,Tomi Akinyemiju,283,53,US,https://api.openalex.org/works?filter=author.id:A5074539440
A5029869755,Roberto Pirrone,200,16,IT,https://api.openalex.org/works?filter=author.id:A5029869755
A5102916016,Dejana Braithwaite,90,31,US,https://api.openalex.org/works?filter=author.id:A5102916016
A5038787110,Joshua Demb,80,20,US,https://api.openalex.org/works?filter=author.id:A5038787110
A5045778373,斌 刘,80,9,CN,https://api.openalex.org/works?filter=author.id:A5045778373
A5077903780,Lon Sherritt,63,23,US,https://api.openalex.org/works?filter=author.id:A5077903780
A5039402425,Monika A. Izano,60,15,IN,https://api.openalex.org/works?filter=author.id:A5039402425
A5062334356,Ian Kennedy,60,14,US,https://api.openalex.org/works?filter=author.id:A5062334356
A5109213705,Min-Lin Fang,55,9,US,https://api.openalex.org/works?filter=author.id:A5109213705
A5029967709,Joseph B. Bak-Coleman,54,16,DE,https://api.openalex.org/works?filter=author.id:A5029967709
A5016630281,Benjamin Säfken,51,11,DE,https://api.openalex.org/works?filter=author.id:A5016630281
A5003764430,Arianna Pipitone,45,9,IT,https://api.openalex.org/works?filter=author.id:A5003764430
A5016263484,Vincenzo Cannella,38,7,IT,https://api.openalex.org/works?filter=author.id:A5016263484
A5031163594,Alexander Silbersdorff,28,7,DE,https://api.openalex.org/works?filter=author.id:A5031163594
A5005719404,Debsankha Manik,20,7,DE,https://api.openalex.org/works?filter=author.id:A5005719404
A5017612757,Morgan Wack,18,5,CH,https://api.openalex.org/works?filter=author.id:A5017612757
A5088560548,Simone Carletti,14,4,IT,https://api.openalex.org/works?filter=author.id:A5088560548
A5109412901,Young-Ho Eom,6,4,GB,https://api.openalex.org/works?filter=author.id:A5109412901
A5033083880,Lan‐Sun Zheng,2175,94,CN,https://api.openalex.org/works?filter=author.id:A5033083880
A5017937668,Rong‐Bin Huang,1027,62,HK,https://api.openalex.org/works?filter=author.id:A5017937668
A5100348281,La‐Sheng Long,897,59,CN,https://api.openalex.org/works?filter=author.id:A5100348281
A5077966019,Xiang‐Jian Kong,487,46,CN,https://api.openalex.org/works?filter=author.id:A5077966019
A5010495671,Nicholas A. Christakis,405,95,US,https://api.openalex.org/works?filter=author.id:A5010495671
A5018664048,Zhiping Zheng,340,51,CN,https://api.openalex.org/works?filter=author.id:A5018664048
A5113148932,Yan‐Ping Ren,244,30,CN,https://api.openalex.org/works?filter=author.id:A5113148932
A5020432455,Hai‐Xia Zhao,196,27,CN,https://api.openalex.org/works?filter=author.id:A5020432455
A5030041504,Marjan Slak Rupnik,167,40,AT,https://api.openalex.org/works?filter=author.id:A5030041504
A5028174034,Marc J. Ventresca,115,34,GB,https://api.openalex.org/works?filter=author.id:A5028174034
A5073579013,Andraž Stožer,113,25,SI,https://api.openalex.org/works?filter=author.id:A5073579013
A5025980285,Linda D. Molm,87,30,US,https://api.openalex.org/works?filter=author.id:A5025980285
A5036193894,Mark McKnight,83,6,US,https://api.openalex.org/works?filter=author.id:A5036193894
A5010432596,Dean Korošak,82,16,SI,https://api.openalex.org/works?filter=author.id:A5010432596
A5001461464,Jurij Dolenšek,68,22,SI,https://api.openalex.org/works?filter=author.id:A5001461464
A5087772659,Wolfgang Munar,37,14,US,https://api.openalex.org/works?filter=author.id:A5087772659
A5103079373,Toshio Murase,32,10,JP,https://api.openalex.org/works?filter=author.id:A5103079373
A5064970531,Rennie Negron,25,13,US,https://api.openalex.org/works?filter=author.id:A5064970531
A5067890045,Joseph S. Schafer,18,6,US,https://api.openalex.org/works?filter=author.id:A5067890045
A5076633684,Nicholas Bennett,12,3,US,https://api.openalex.org/works?filter=author.id:A5076633684
A5013822898,Michael Alan Sacks,9,4,US,https://api.openalex.org/works?filter=author.id:A5013822898
A5064563606,Daniel Doty,5,4,US,https://api.openalex.org/works?filter=author.id:A5064563606
A5049597789,Robert J. Sternberg,1808,161,US,https://api.openalex.org/works?filter=author.id:A5049597789
A5107985523,Ying Mao,1065,70,CN,https://api.openalex.org/works?filter=author.id:A5107985523
A5100436704,Jie Zhang,627,44,CN,https://api.openalex.org/works?filter=author.id:A5100436704
A5015071060,Pew‐Thian Yap,529,50,US,https://api.openalex.org/works?filter=author.id:A5015071060
A5100391054,Qian Wang,488,47,CN,https://api.openalex.org/works?filter=author.id:A5100391054
A5017668310,Rafik Goubran,449,37,CA,https://api.openalex.org/works?filter=author.id:A5017668310
A5100433744,Yu Zhang,317,50,US,https://api.openalex.org/works?filter=author.id:A5100433744
A5100753310,Liangfu Zhou,298,47,CN,https://api.openalex.org/works?filter=author.id:A5100753310
A5028023648,William H. Dow,293,36,US,https://api.openalex.org/works?filter=author.id:A5028023648
A5100689559,Xiaofang Liu,263,31,CN,https://api.openalex.org/works?filter=author.id:A5100689559
A5011184859,Jinsong Wu,248,42,CN,https://api.openalex.org/works?filter=author.id:A5011184859
A5030922434,Luis Rosero‐Bixby,239,32,CR,https://api.openalex.org/works?filter=author.id:A5030922434
A5086309680,Frank Knoefel,232,28,CA,https://api.openalex.org/works?filter=author.id:A5086309680
A5035888170,Andrea Caputo,196,39,IT,https://api.openalex.org/works?filter=author.id:A5035888170
A5003737140,Bruce Wallace,145,15,CA,https://api.openalex.org/works?filter=author.id:A5003737140
A5023752150,Yoshinobu Akiyama,113,15,JP,https://api.openalex.org/works?filter=author.id:A5023752150
A5035848394,Junfeng Lu,105,24,CN,https://api.openalex.org/works?filter=author.id:A5035848394
A5100400140,Shuo Wang,67,11,CN,https://api.openalex.org/works?filter=author.id:A5100400140
A5060760324,Jie Yu Chen,56,21,JP,https://api.openalex.org/works?filter=author.id:A5060760324
A5076242927,Saori Tsukamoto,43,9,JP,https://api.openalex.org/works?filter=author.id:A5076242927
A5085792505,Alejandro Leal,35,13,CR,https://api.openalex.org/works?filter=author.id:A5085792505
A5040217094,Jorge Azofeifa,30,11,CR,https://api.openalex.org/works?filter=author.id:A5040217094
A5036271046,Nobuyuki Kyouno,11,5,JP,https://api.openalex.org/works?filter=author.id:A5036271046
A5110920225,Takehiro Tamura,9,6,JP,https://api.openalex.org/works?filter=author.id:A5110920225
A5051921467,Celia B. Fisher,446,50,US,https://api.openalex.org/works?filter=author.id:A5051921467
A5043052321,David J. Moore,373,58,US,https://api.openalex.org/works?filter=author.id:A5043052321
A5014317276,Dalton Conley,342,48,US,https://api.openalex.org/works?filter=author.id:A5014317276
A5029854233,Francesco Polese,239,29,IT,https://api.openalex.org/works?filter=author.id:A5029854233
A5037214957,Benjamin W. Domingue,235,40,US,https://api.openalex.org/works?filter=author.id:A5037214957
A5051143676,Jason D. Boardman,199,51,US,https://api.openalex.org/works?filter=author.id:A5051143676
A5108350206,Jacques‐Philippe Leyens,190,38,BE,https://api.openalex.org/works?filter=author.id:A5108350206
A5110226621,Alan Slater,188,58,GB,https://api.openalex.org/works?filter=author.id:A5110226621
A5072287016,Eugene Borgida,187,38,US,https://api.openalex.org/works?filter=author.id:A5072287016
A5101622245,Daniel A. Newman,137,36,GB,https://api.openalex.org/works?filter=author.id:A5101622245
A5101837686,Liezhong Ge,122,22,CN,https://api.openalex.org/works?filter=author.id:A5101837686
A5061479956,Luca Carrubbo,121,17,IT,https://api.openalex.org/works?filter=author.id:A5061479956
A5017052716,Benoît Dardenne,97,19,BE,https://api.openalex.org/works?filter=author.id:A5017052716
A5111813148,Jean‐Claude Croizet,95,20,FR,https://api.openalex.org/works?filter=author.id:A5111813148
A5048398419,Elizabeth C. Pasipanodya,58,18,US,https://api.openalex.org/works?filter=author.id:A5048398419
A5051383046,Matthew C. Ehrlich,54,11,US,https://api.openalex.org/works?filter=author.id:A5051383046
A5002274366,Desmond P. Kelly,53,14,US,https://api.openalex.org/works?filter=author.id:A5002274366
A5065801789,Noemi Festic,41,9,CH,https://api.openalex.org/works?filter=author.id:A5065801789
A5108542568,David Lazer,31,9,US,https://api.openalex.org/works?filter=author.id:A5108542568
A5077115229,Maulika Kohli,24,5,US,https://api.openalex.org/works?filter=author.id:A5077115229
A5053154577,K. Lee,10,2,CA,https://api.openalex.org/works?filter=author.id:A5053154577
A5032379488,Z. Wang,8,3,KR,https://api.openalex.org/works?filter=author.id:A5032379488
A5004636061,P. Quinn,5,2,US,https://api.openalex.org/works?filter=author.id:A5004636061
A5025907545,Nicholas Switanek,5,1,US,https://api.openalex.org/works?filter=author.id:A5025907545
A5085988625,Marcus W. Feldman,798,105,US,https://api.openalex.org/works?filter=author.id:A5085988625
A5108111179,Manuel Castells,696,94,US,https://api.openalex.org/works?filter=author.id:A5108111179
A5028389743,Jing Wang,366,39,CN,https://api.openalex.org/works?filter=author.id:A5028389743
A5045979794,Vincent C. S. Lee,125,21,AU,https://api.openalex.org/works?filter=author.id:A5045979794
A5062464892,Jerry Johnson,96,31,US,https://api.openalex.org/works?filter=author.id:A5062464892
A5001528430,Jeffrey W. Treem,72,19,US,https://api.openalex.org/works?filter=author.id:A5001528430
A5018780320,Lynne Taylor,67,21,US,https://api.openalex.org/works?filter=author.id:A5018780320
A5008266777,H. Sebastian Heese,57,21,US,https://api.openalex.org/works?filter=author.id:A5008266777
A5073242709,David Huffaker,43,16,US,https://api.openalex.org/works?filter=author.id:A5073242709
A5077291146,Juan I. Perotti,39,12,AR,https://api.openalex.org/works?filter=author.id:A5077291146
A5053480981,Göker Aydın,35,18,US,https://api.openalex.org/works?filter=author.id:A5053480981
A5084313902,Adam R. Pah,30,10,US,https://api.openalex.org/works?filter=author.id:A5084313902
A5018739888,Lindsay Fullerton,21,9,US,https://api.openalex.org/works?filter=author.id:A5018739888
A5049511943,Siddharth Krishna Kumar,16,10,US,https://api.openalex.org/works?filter=author.id:A5049511943
A5070084977,Mohammad Omar Khursheed,13,2,US,https://api.openalex.org/works?filter=author.id:A5070084977
A5112033844,Tara Hayden,7,4,US,https://api.openalex.org/works?filter=author.id:A5112033844
A5052623072,Ben Shneiderman,786,112,US,https://api.openalex.org/works?filter=author.id:A5052623072
A5041944945,Andrew B. Whinston,574,66,US,https://api.openalex.org/works?filter=author.id:A5041944945
A5003032006,Latha Palaniappan,367,58,US,https://api.openalex.org/works?filter=author.id:A5003032006
A5038727864,Everett M. Rogers,346,77,US,https://api.openalex.org/works?filter=author.id:A5038727864
A5114376382,Stephanie Forrest,332,76,US,https://api.openalex.org/works?filter=author.id:A5114376382
A5002813707,Brian T. Pentland,270,56,US,https://api.openalex.org/works?filter=author.id:A5002813707
A5050833068,Jennifer Golbeck,253,52,US,https://api.openalex.org/works?filter=author.id:A5050833068
A5050184396,Mark S. Ackerman,240,57,US,https://api.openalex.org/works?filter=author.id:A5050184396
A5058856783,Loren Terveen,238,54,US,https://api.openalex.org/works?filter=author.id:A5058856783
A5026636003,Caroline A. Thompson,209,27,US,https://api.openalex.org/works?filter=author.id:A5026636003
A5023012850,Arvind Singhal,197,36,US,https://api.openalex.org/works?filter=author.id:A5023012850
A5048425098,Sharon Grant,183,21,AU,https://api.openalex.org/works?filter=author.id:A5048425098
A5040707285,Charles Steinfield,153,52,US,https://api.openalex.org/works?filter=author.id:A5040707285
A5081545266,Derek Boothroyd,141,38,US,https://api.openalex.org/works?filter=author.id:A5081545266
A5029096199,Katherine Hastings,80,17,CA,https://api.openalex.org/works?filter=author.id:A5029096199
A5085881646,Thomas G. Kimball,67,17,US,https://api.openalex.org/works?filter=author.id:A5085881646
A5046373800,Xianjun Geng,61,21,US,https://api.openalex.org/works?filter=author.id:A5046373800
A5003909874,Kamran Kaveh,58,12,US,https://api.openalex.org/works?filter=author.id:A5003909874
A5048167471,Ben Adlam,51,17,US,https://api.openalex.org/works?filter=author.id:A5048167471
A5064555836,Madison S. Krieger,39,10,US,https://api.openalex.org/works?filter=author.id:A5064555836
A5043067239,Iyad Mansour,15,7,US,https://api.openalex.org/works?filter=author.id:A5043067239
A5068799015,Josh Karlin,13,8,US,https://api.openalex.org/works?filter=author.id:A5068799015
A5032702100,Ala’aldin Hijaz,5,4,US,https://api.openalex.org/works?filter=author.id:A5032702100
A5075915553,Stephen McAdams,458,55,CA,https://api.openalex.org/works?filter=author.id:A5075915553
A5112315093,Philipp Koehn,458,72,US,https://api.openalex.org/works?filter=author.id:A5112315093
A5030956489,Laura L. Carstensen,328,86,US,https://api.openalex.org/works?filter=author.id:A5030956489
A5032996798,Eric J. Johnson,319,82,US,https://api.openalex.org/works?filter=author.id:A5032996798
A5070905937,Wei Xu,270,49,US,https://api.openalex.org/works?filter=author.id:A5070905937
A5003697141,Dietlind Stolle,209,46,CA,https://api.openalex.org/works?filter=author.id:A5003697141
A5001270504,David A. Shamma,190,29,US,https://api.openalex.org/works?filter=author.id:A5001270504
A5070114879,Richard Johnston,172,34,CA,https://api.openalex.org/works?filter=author.id:A5070114879
A5053850863,Ellie Pavlick,166,34,US,https://api.openalex.org/works?filter=author.id:A5053850863
A5111539706,William F. Sharpe,138,45,US,https://api.openalex.org/works?filter=author.id:A5111539706
A5058230090,Miles Osborne,123,43,GB,https://api.openalex.org/works?filter=author.id:A5058230090
A5023578906,Jesse Fox,115,41,US,https://api.openalex.org/works?filter=author.id:A5023578906
A5028180504,Hal E. Hershfield,115,32,US,https://api.openalex.org/works?filter=author.id:A5028180504
A5085864488,Saiph Savage,103,20,MX,https://api.openalex.org/works?filter=author.id:A5085864488
A5087267903,Abigail Adams,75,14,US,https://api.openalex.org/works?filter=author.id:A5087267903
A5048775153,Colin Bannard,74,21,GB,https://api.openalex.org/works?filter=author.id:A5048775153
